연월,서울,지방광역시_통합,부산,대구,인천,광주,대전,울산
2019-03-01,703.0081845654469,304.4441565327845,334.3249846245288,318.80103550551127,334.05155681837033,249.88754017577742,280.84128669044327,279.87044655774275
2019-04-01,717.2164597615723,304.123675612386,334.7510616587734,317.12485210824065,333.74432000790347,249.3022660450423,282.1996035597586,278.4305639007473
2019-05-01,738.4233901071133,304.1261784051247,334.13326097765975,315.70667129600537,332.94034628042397,248.6463982360425,284.81167741180406,278.6326118409237
2019-06-01,763.7780967940624,305.5409675680736,334.89313102001336,319.671479114624,332.6428475149454,248.9061666555901,286.0480409643637,278.60428545133567
2019-07-01,781.9826383174454,306.5551275241057,336.8466768348373,320.0556197887009,332.8045602333479,249.46843735221591,287.89043211762055,279.1613074476423
2019-08-01,793.9369591236476,307.1971943097726,340.060029232438,319.4205642547072,333.1701383799221,249.3723748661887,288.0045183970447,281.18670442718263
2019-09-01,810.1065345393299,307.2822744827179,340.5003535962203,318.37328940098115,332.3425881680244,249.25502164693373,287.678920522807,282.50380062309097
2019-10-01,827.3973983030766,308.80138809122303,344.0172545470468,318.1555706287616,333.39698673107654,250.17320249124762,287.68369281340307,285.73275959236355
2019-11-01,845.6108105168945,313.601859370514,351.7840603866238,320.3101683547814,336.459907111037,252.58091064612574,289.8483028634325,290.5162927787822
2019-12-01,860.2999931667492,317.5510165894553,357.86160380153893,322.50126095576667,339.5986662633928,255.0198021691415,293.1155869827981,294.9248524472379
2020-01-01,867.9665638957289,321.61889043909053,360.9178112776892,325.65487536742927,344.221185070591,258.32272345821116,295.35977788844696,299.16096763942136
2020-02-01,875.3932489380046,326.51008828338905,363.57035083629233,328.9163960365228,349.6031405385397,260.7559070780247,298.742641726158,304.04595687081957
2020-03-01,880.179465380856,328.5743523380303,365.2848552637185,324.5656112995514,351.68921537185116,262.89218973255646,301.97697920816165,307.9138678477516
2020-04-01,879.3958758084156,330.5491759979516,366.21507132899063,326.4699366736011,353.0084946231735,264.13056309493646,302.0374483448816,309.56857643006447
2020-05-01,879.4704028157449,332.89642851891386,369.3945802090359,327.97998386899746,354.93603593941543,266.27961683518936,304.044535318347,313.6380889364072
2020-06-01,880.9387074533779,337.8559327104104,375.8669212867394,330.54804838367204,357.8092096218915,269.3373738725014,309.63696036845954,319.17838453460985
2020-07-01,886.5624497089052,341.58918138455033,380.0809976129599,334.0715573426334,358.92221343509226,271.69316522428124,313.07907022673163,323.42089399256434
2020-08-01,902.7415509370057,344.4587507267054,382.1294310757916,337.5985196814332,359.1292407345909,273.5599152052492,319.0660274761615,325.7947139719351
2020-09-01,916.1885386037196,348.26827789449095,385.7229564834087,341.62983863555064,359.99674266939365,276.2782074264569,323.2737423790101,328.99550145500496
2020-10-01,927.4438899753192,352.69606930091294,388.65816515303277,346.81172912878964,359.46137378296095,281.42721773242937,327.57659784408594,331.22160348516326
2020-11-01,944.0449565757793,352.83052796844163,383.20794719156606,350.2749079750294,359.10354739537644,286.0792571776721,333.9595175670773,332.7408977998691
2020-12-01,968.647684794122,352.1314648596058,376.16005482378023,350.72849799931237,361.96478951777357,287.9383935943258,338.7501788418271,330.56513292294005
2021-01-01,999.5032774162538,352.2966628834751,372.6768770759684,349.8338260525165,363.4552779042722,286.09284319662464,344.0787380890312,327.17246203397997
2021-02-01,1027.3114834095347,352.01692473402915,369.89624079267014,350.7505026821845,364.08581781927296,285.7129086421163,348.7304370454281,322.25575281333874
2021-03-01,1055.1839679191173,354.2575481642343,367.7891340594053,358.37502774817153,368.16739459267245,285.5426300967981,352.4946985319072,323.0264542686926
2021-04-01,1086.769531998289,356.07388990994787,366.94037547981594,360.51536553491,372.774484981693,286.46735394135555,358.90052386939004,320.46885231326684
2021-05-01,1110.308233232873,358.09034660227667,366.30943119889184,362.9607759591492,377.8617882221756,287.222116808374,363.72799769565614,316.84531488903895
2021-06-01,1127.0349065406608,356.20285497628265,360.11817362634673,361.72436580268663,382.8559868339726,285.6364328024086,365.4201243534397,309.97381881475366
2021-07-01,1146.0579833704771,356.78719316155565,356.69575623846464,361.49566097608454,393.3076223642095,284.3687841404512,370.5175434814055,305.50405622672656
2021-08-01,1163.5102497002047,358.17696469071035,355.25999783830616,360.88674413297343,405.5848520966822,283.8718892720709,372.11104485609303,303.24699736523183
2021-09-01,1185.278377215588,358.37752840918125,352.0928031218395,359.4157726433156,417.0384987422149,281.6452445443038,377.18718670698416,299.3429401834352
2021-10-01,1205.4907562370586,355.8816561710926,345.5922230394985,356.31599626418694,426.78686674136105,278.5327001608285,381.72597896964686,295.2433713258502
2021-11-01,1214.0402097473823,356.0102133931775,345.2356423527329,357.0871312245129,434.62926426097914,274.58391448531034,381.2275890251087,291.9845757182764
2021-12-01,1219.560009884053,357.6897175347171,349.3901567566616,358.74570025588037,438.41548307700754,275.1803177459046,381.4034693536287,290.93559776961905
2022-01-01,1214.3832367256061,357.66515996639436,351.5490425833493,360.4379006015449,442.5117308122655,276.38414863395985,381.18628638175255,293.0986040441472
