연월,0
2020-11-01,3.079021192783949
2020-12-01,3.434780786657874
2021-01-01,3.3654601539222635
2021-02-01,3.3088200414749456
2021-03-01,3.2408439444696717
2021-04-01,3.436151370154153
2021-05-01,3.320087154935437
2021-06-01,3.3892637135057093
2021-07-01,3.3695525977048284
2021-08-01,3.453451610159399
2021-09-01,3.60077188229299
2021-10-01,3.6468248314932508
2021-11-01,3.345849823800488
2021-12-01,3.426515389032656
2022-01-01,3.1908589975845416
2022-02-01,3.3570464369021753
2022-03-01,3.4980964716040663
2022-04-01,3.4848082044302098
2022-05-01,3.3441391625981334
2022-06-01,3.6507201611549442
2022-07-01,3.300963807078084
2022-08-01,3.2458834447984537
2022-09-01,2.7688893895944475
2022-10-01,2.8744005408926023
2022-11-01,2.982632595291519
2022-12-01,2.8009208103130754
2023-01-01,2.7289452428698757
2023-02-01,2.8013021763021766
2023-03-01,2.9818294458180286
2023-04-01,2.88874407153977
2023-05-01,3.034417006762054
2023-06-01,3.0588032932627276
2023-07-01,3.008222539186042
2023-08-01,3.010873163014292
2023-09-01,2.986411134921072
2023-10-01,2.847459794007426
2023-11-01,2.9003900477201645
2023-12-01,2.9974704273954167
2024-01-01,2.9995708580230103
2024-02-01,3.0331722797969927
2024-03-01,3.0961598467179643
2024-04-01,3.162067404575351
2024-05-01,3.2314112760081004
2024-06-01,3.2438044348174464
2024-07-01,3.0821490384157424
2024-08-01,2.934039390914347
2024-09-01,2.9104285635676357
2024-10-01,2.9621075935078256
2024-11-01,3.153813780260708
2024-12-01,3.14152937874873
2025-01-01,3.369059123515804
2025-02-01,3.8844629021318884
2025-03-01,3.693922413793103
2025-04-01,3.10604920880233
2025-05-01,3.1568603310328807
2025-06-01,3.186842549074843
2025-07-01,3.046458406364285
2025-08-01,2.898957890986946
2025-09-01,3.2290815008756226
2025-10-01,3.0598076082391827
2025-11-01,2.8099666722044816
2025-12-01,2.746050946001991
