연월,observed,trend,seasonal,resid
2021-07-01,365.6543061171814,357.6774387505557,1.0019423920669306,1.0203199851420726
2021-08-01,371.1966718329391,357.57265440765684,1.0121935912922275,1.0255957015227493
2021-09-01,370.9159773519695,357.4754947031741,1.0096838428163404,1.0276467631618214
2021-10-01,354.98677163665894,358.12901693147194,1.0061597145508365,0.9851576506081925
2021-11-01,366.6903241069316,358.4248113589587,1.0057335175136097,1.0172283634677872
2021-12-01,361.4031862793233,358.3353271999522,0.9918646984209463,1.0168336681058954
2022-01-01,350.109409190372,357.7947399977284,0.9971748545532747,0.9812925743188627
2022-02-01,347.43412686302383,356.345235489492,0.9881896646019751,0.9866456630003331
2022-03-01,350.05834305717616,355.45606875575135,0.9898036567099058,0.9949595971225718
2022-04-01,361.33808402684224,355.71125819714234,0.992485358349897,1.02350983009806
2022-05-01,348.98538263033856,357.11626902514496,0.9941867363041481,0.9829459470673025
2022-06-01,354.52611675726774,359.6411677970083,1.0105819728199097,0.9754551089248825
2022-07-01,346.1306663626146,364.5422791493378,1.0019423920669306,0.9476531750678662
2022-08-01,355.93220338983053,371.3390712271896,1.0121935912922275,0.9469630927620786
2022-09-01,364.8404441853024,377.53049038203574,1.0096838428163404,0.9571181171023966
2022-10-01,367.18685139671067,382.37498664153264,1.0061597145508365,0.9544006394193699
2022-11-01,388.2105042189438,387.16878349432596,1.0057335175136097,0.9969744409358433
2022-12-01,400.48057669203047,392.17595620537145,0.9918646984209463,1.0295514628707596
2023-01-01,428.6586912335725,397.57358864351204,0.9971748545532747,1.0812417063709896
2023-02-01,432.0078546882671,403.0366809270694,0.9881896646019751,1.08469281185353
2023-03-01,414.0786749482402,407.54679180881396,0.9898036567099058,1.0264938039268008
2023-04-01,413.5856623637047,410.9481215187736,0.992485358349897,1.0140383190410636
2023-05-01,411.7889287605153,412.44196723565244,0.9941867363041481,1.0042546507727845
2023-06-01,411.894715692184,412.26922265002753,1.0105819728199097,0.9886299409645362
2023-07-01,418.3052459430728,410.6587542027449,1.0019423920669306,1.0166453388316226
2023-08-01,414.8718386147481,407.8771535722798,1.0121935912922275,1.0048957117519808
2023-09-01,414.1434701222547,405.80342525819685,1.0096838428163404,1.0107638548456515
2023-10-01,399.51573849878935,404.904412677884,1.0061597145508365,0.9806509606163311
2023-11-01,391.7339143219586,404.6411982186501,1.0057335175136097,0.962582917710276
2023-12-01,392.811296534018,405.6339351252274,0.9918646984209463,0.9763313946762956
2024-01-01,397.6767286567994,407.5667519637541,0.9971748545532747,0.9784983793763146
2024-02-01,396.2314021338785,409.65984247293005,0.9881896646019751,0.9787802337463781
2024-03-01,400.0856479646383,411.28467946588364,0.9898036567099058,0.9827914880255025
2024-04-01,406.0023874197983,412.81091058194363,0.992485358349897,0.9909535815683946
2024-05-01,413.05505668280784,415.105670491896,0.9941867363041481,1.0008783897687805
2024-06-01,434.454273527746,417.39557642651124,1.0105819728199097,1.0299702595408222
2024-07-01,442.1332922321532,419.04039565438376,1.0019423920669306,1.0530635363417724
2024-08-01,441.2779645458917,419.9533510101765,1.0121935912922275,1.038120116874995
2024-09-01,426.7334320219946,420.9701356217206,1.0096838428163404,1.0039682406685269
2024-10-01,423.55532338448944,422.3775957412589,1.0061597145508365,0.9966492539559219
2024-11-01,422.7685672751148,423.81425315630077,1.0057335175136097,0.9918459129122636
2024-12-01,416.7343860116297,425.33497014382067,0.9918646984209463,0.9878154452790193
2025-01-01,413.229300648127,425.55904587583933,0.9971748545532747,0.9737780104857433
2025-02-01,402.5897586815774,424.7968703913634,0.9881896646019751,0.9590496849864241
2025-03-01,418.1301220939957,425.28069053491566,0.9898036567099058,0.9933144124455011
2025-04-01,421.7369561593599,427.4336931944307,0.992485358349897,0.9941428594859227
2025-05-01,431.800265904251,430.8460596713608,0.9941867363041481,1.008074932014333
2025-06-01,452.2062720067831,434.41128943443886,1.0105819728199097,1.0300633418168428
2025-07-01,429.7591113215644,,1.0019423920669306,
2025-08-01,435.3599338290573,,1.0121935912922275,
2025-09-01,444.2631461840836,,1.0096838428163404,
2025-10-01,457.69767305076186,,1.0061597145508365,
2025-11-01,470.5230130551639,,1.0057335175136097,
2025-12-01,454.54545454545456,,0.9918646984209463,
