도시,지역,연월,중앙값_만원_m2
울산,울산_중구,2009-07,173.8719025371104
울산,울산_중구,2009-08,181.69635157858377
울산,울산_중구,2009-09,161.97036109371737
울산,울산_중구,2009-10,159.0761798150003
울산,울산_중구,2009-11,176.0661049388686
울산,울산_중구,2009-12,165.13766129503495
울산,울산_중구,2010-01,176.53289396257503
울산,울산_중구,2010-02,180.65033907188723
울산,울산_중구,2010-03,192.73812484456602
울산,울산_중구,2010-04,162.19490811784624
울산,울산_중구,2010-05,201.4778190948634
울산,울산_중구,2010-06,330.84476913264916
울산,울산_중구,2010-07,177.05382436260624
울산,울산_중구,2010-08,171.46573641577484
울산,울산_중구,2010-09,211.91429244172357
울산,울산_중구,2010-10,199.9327956989247
울산,울산_중구,2010-11,268.66421158352864
울산,울산_중구,2010-12,303.23188436096905
울산,울산_중구,2011-01,189.69685698344801
울산,울산_중구,2011-02,192.79673546631972
울산,울산_중구,2011-03,182.82613824015098
울산,울산_중구,2011-04,181.7085197774424
울산,울산_중구,2011-05,206.03742226300366
울산,울산_중구,2011-06,222.4550087687292
울산,울산_중구,2011-07,215.9262824920919
울산,울산_중구,2011-08,217.7382527270245
울산,울산_중구,2011-09,254.7497607350842
울산,울산_중구,2011-10,242.12064287205175
울산,울산_중구,2011-11,244.41616254670964
울산,울산_중구,2011-12,247.2042377869335
울산,울산_중구,2012-01,248.23811257718717
울산,울산_중구,2012-02,265.0126275138662
울산,울산_중구,2012-03,263.9903346935466
울산,울산_중구,2012-04,264.69712834878794
울산,울산_중구,2012-05,258.348551124701
울산,울산_중구,2012-06,230.0070771408351
울산,울산_중구,2012-07,232.06751054852322
울산,울산_중구,2012-08,245.96457015857533
울산,울산_중구,2012-09,219.05030664192643
울산,울산_중구,2012-10,231.03923823872205
울산,울산_중구,2012-11,224.68464429743733
울산,울산_중구,2012-12,233.07108146466857
울산,울산_중구,2013-01,235.45108503708354
울산,울산_중구,2013-02,223.73999057936882
울산,울산_중구,2013-03,216.9378389653734
울산,울산_중구,2013-04,228.37139523253876
울산,울산_중구,2013-05,240.62278839348903
울산,울산_중구,2013-06,247.29156853509184
울산,울산_중구,2013-07,222.04136034673857
울산,울산_중구,2013-08,235.90469450342061
울산,울산_중구,2013-09,232.09524897379873
울산,울산_중구,2013-10,231.91024772231006
울산,울산_중구,2013-11,243.57691024357692
울산,울산_중구,2013-12,234.37429091376475
울산,울산_중구,2014-01,256.950700168359
울산,울산_중구,2014-02,240.99611728477709
울산,울산_중구,2014-03,239.0803298130816
울산,울산_중구,2014-04,247.6749674664234
울산,울산_중구,2014-05,229.62055442581865
울산,울산_중구,2014-06,240.79377714628072
울산,울산_중구,2014-07,159.49472979755728
울산,울산_중구,2014-08,233.93933331049072
울산,울산_중구,2014-09,233.68385912201637
울산,울산_중구,2014-10,233.51168803964453
울산,울산_중구,2014-11,241.07440774107442
울산,울산_중구,2014-12,246.53964005212552
울산,울산_중구,2015-01,237.1005620972805
울산,울산_중구,2015-02,252.51910306605896
울산,울산_중구,2015-03,244.22933730454204
울산,울산_중구,2015-04,245.96578873650137
울산,울산_중구,2015-05,273.67753830073946
울산,울산_중구,2015-06,266.4871200934392
울산,울산_중구,2015-07,275.70147092059443
울산,울산_중구,2015-08,267.33484174992526
울산,울산_중구,2015-09,273.69889442016347
울산,울산_중구,2015-10,264.70588235294116
울산,울산_중구,2015-11,280.95238095238096
울산,울산_중구,2015-12,275.9753143307065
울산,울산_중구,2016-01,310.45751633986924
울산,울산_중구,2016-02,256.7120319321295
울산,울산_중구,2016-03,276.6029449076144
울산,울산_중구,2016-04,288.25943349014113
울산,울산_중구,2016-05,289.13782989293395
울산,울산_중구,2016-06,329.1930819176036
울산,울산_중구,2016-07,294.2970182109949
울산,울산_중구,2016-08,292.27354432360903
울산,울산_중구,2016-09,320.96408543133276
울산,울산_중구,2016-10,331.1335060079965
울산,울산_중구,2016-11,312.5
울산,울산_중구,2016-12,292.2630367330598
울산,울산_중구,2017-01,288.540503972834
울산,울산_중구,2017-02,288.12259136306983
울산,울산_중구,2017-03,303.13753243689547
울산,울산_중구,2017-04,295.5171208152657
울산,울산_중구,2017-05,275.8229713786967
울산,울산_중구,2017-06,316.3625662154209
울산,울산_중구,2017-07,274.5130294073473
울산,울산_중구,2017-08,305.7852900614596
울산,울산_중구,2017-09,309.4801995831491
울산,울산_중구,2017-10,342.1053873340789
울산,울산_중구,2017-11,293.434145835592
울산,울산_중구,2017-12,319.49721337289037
울산,울산_중구,2018-01,303.9777661976724
울산,울산_중구,2018-02,334.40805347135176
울산,울산_중구,2018-03,342.30406043437205
울산,울산_중구,2018-04,325.37286233305826
울산,울산_중구,2018-05,282.6668750366275
울산,울산_중구,2018-06,303.4547152194211
울산,울산_중구,2018-07,352.8823048997531
울산,울산_중구,2018-08,282.6856883832371
울산,울산_중구,2018-09,315.4355069743026
울산,울산_중구,2018-10,375.08806529515147
울산,울산_중구,2018-11,357.3467440046368
울산,울산_중구,2018-12,323.26985601486297
울산,울산_중구,2019-01,283.5203780271707
울산,울산_중구,2019-02,295.7765855000688
울산,울산_중구,2019-03,306.89329556185083
울산,울산_중구,2019-04,349.9742321714306
울산,울산_중구,2019-05,327.9384550506019
울산,울산_중구,2019-06,341.90539573251203
울산,울산_중구,2019-07,388.2718373493976
울산,울산_중구,2019-08,376.91578888276695
울산,울산_중구,2019-09,376.6287723196684
울산,울산_중구,2019-10,409.47921038118113
울산,울산_중구,2019-11,382.67214740064367
울산,울산_중구,2019-12,400.6004148466584
울산,울산_중구,2020-01,362.56622044496237
울산,울산_중구,2020-02,377.216512593679
울산,울산_중구,2020-03,398.4876333253557
울산,울산_중구,2020-04,325.8373995524382
울산,울산_중구,2020-05,411.53301357660683
울산,울산_중구,2020-06,461.15862798695
울산,울산_중구,2020-07,422.812586714088
울산,울산_중구,2020-08,332.4018629407851
울산,울산_중구,2020-09,408.76981204432843
울산,울산_중구,2020-10,461.716044632551
울산,울산_중구,2020-11,386.18653421287905
울산,울산_중구,2020-12,302.81757993695885
울산,울산_중구,2021-01,307.9535239870826
울산,울산_중구,2021-02,270.8407771025969
울산,울산_중구,2021-03,257.8222778473091
울산,울산_중구,2021-04,274.38068359987454
울산,울산_중구,2021-05,283.616950283617
울산,울산_중구,2021-06,251.7070558307672
울산,울산_중구,2021-07,258.15016964154
울산,울산_중구,2021-08,268.3031666447463
울산,울산_중구,2021-09,283.616950283617
울산,울산_중구,2021-10,332.28331081699173
울산,울산_중구,2021-11,283.616950283617
울산,울산_중구,2021-12,267.9968701095462
울산,울산_중구,2022-01,285.9946300658909
울산,울산_중구,2022-02,314.9728910972382
울산,울산_중구,2022-03,279.65111732852256
울산,울산_중구,2022-04,302.9258766963685
울산,울산_중구,2022-05,291.9708738274139
울산,울산_중구,2022-06,314.4646680689985
울산,울산_중구,2022-07,316.5820153886388
울산,울산_중구,2022-08,352.68526035983365
울산,울산_중구,2022-09,309.1931528906589
울산,울산_중구,2022-10,300.1440330567565
울산,울산_중구,2022-11,365.9112370160529
울산,울산_중구,2022-12,447.164038597317
울산,울산_중구,2023-01,481.1220255988808
울산,울산_중구,2023-02,465.1907753258102
울산,울산_중구,2023-03,471.1754714952232
울산,울산_중구,2023-04,468.6976899899565
울산,울산_중구,2023-05,470.7859653995855
울산,울산_중구,2023-06,464.02165412128863
울산,울산_중구,2023-07,500.16672224074694
울산,울산_중구,2023-08,465.22090245503193
울산,울산_중구,2023-09,388.5647023466653
울산,울산_중구,2023-10,372.50160429662947
울산,울산_중구,2023-11,453.15442561205276
울산,울산_중구,2023-12,423.79815183559447
울산,울산_중구,2024-01,497.2459929551559
울산,울산_중구,2024-02,478.9702383670194
울산,울산_중구,2024-03,487.4619062983659
울산,울산_중구,2024-04,383.1481471560138
울산,울산_중구,2024-05,441.4156258907668
울산,울산_중구,2024-06,509.8727932749086
울산,울산_중구,2024-07,524.829371616851
울산,울산_중구,2024-08,447.2693032015066
울산,울산_중구,2024-09,433.52554600360156
울산,울산_중구,2024-10,422.55178907721285
울산,울산_중구,2024-11,459.37033001790974
울산,울산_중구,2024-12,442.75192500836954
울산,울산_중구,2025-01,388.31432750430383
울산,울산_중구,2025-02,376.3639247112261
울산,울산_중구,2025-03,441.96847762388353
울산,울산_중구,2025-04,381.5997959729857
울산,울산_중구,2025-05,469.71828086151436
울산,울산_중구,2025-06,515.7270787140512
울산,울산_중구,2025-07,477.0350117559724
울산,울산_중구,2025-08,475.84769680353236
울산,울산_중구,2025-09,467.20833019507415
울산,울산_중구,2025-10,495.8225970172562
울산,울산_중구,2025-11,533.007594903697
울산,울산_중구,2025-12,559.9153513799489
인천,인천_강화군,2006-01,143.35219765151703
인천,인천_강화군,2006-02,120.96242100787354
인천,인천_강화군,2006-03,141.68646200819762
인천,인천_강화군,2006-04,137.82384939078926
인천,인천_강화군,2006-05,124.62794891720306
인천,인천_강화군,2006-06,91.41563642695455
인천,인천_강화군,2006-07,101.30757450818706
인천,인천_강화군,2006-08,143.08257572188987
인천,인천_강화군,2006-09,113.69343874494302
인천,인천_강화군,2006-10,103.07456708681823
인천,인천_강화군,2006-11,146.624129396027
인천,인천_강화군,2006-12,153.95217219183905
인천,인천_강화군,2007-01,106.477853782964
인천,인천_강화군,2007-02,106.477853782964
인천,인천_강화군,2007-03,106.477853782964
인천,인천_강화군,2007-04,113.70187612801814
인천,인천_강화군,2007-05,113.70187612801814
인천,인천_강화군,2007-06,112.5593494621302
인천,인천_강화군,2007-07,113.8489449868344
인천,인천_강화군,2007-08,112.03117389186555
인천,인천_강화군,2007-09,113.0135938687581
인천,인천_강화군,2007-10,113.6018693040231
인천,인천_강화군,2007-11,115.82555044932477
인천,인천_강화군,2007-12,114.12543444140894
인천,인천_강화군,2008-01,118.76692762564974
인천,인천_강화군,2008-02,135.2921646746348
인천,인천_강화군,2008-03,166.04644589947713
인천,인천_강화군,2008-04,117.65508705299891
인천,인천_강화군,2008-05,124.94221502387776
인천,인천_강화군,2008-06,129.4205957582988
인천,인천_강화군,2008-07,135.30335011094874
인천,인천_강화군,2008-08,153.65553267034858
인천,인천_강화군,2008-09,132.56484149855908
인천,인천_강화군,2008-10,141.1861044635987
인천,인천_강화군,2008-11,141.1861044635987
인천,인천_강화군,2008-12,114.26552008481565
인천,인천_강화군,2009-01,174.61417734763276
인천,인천_강화군,2009-02,132.36197293462376
인천,인천_강화군,2009-03,155.0258376396066
인천,인천_강화군,2009-04,159.716780674446
인천,인천_강화군,2009-05,141.1861044635987
인천,인천_강화군,2009-06,153.7019689169946
인천,인천_강화군,2009-07,150.09688690602104
인천,인천_강화군,2009-08,186.98112737154395
인천,인천_강화군,2009-09,176.48263057949836
인천,인천_강화군,2009-10,182.46027074749853
인천,인천_강화군,2009-11,158.45571207590058
인천,인천_강화군,2009-12,183.27639546647507
인천,인천_강화군,2010-01,156.1941126128317
인천,인천_강화군,2010-02,171.88401864824232
인천,인천_강화군,2010-03,144.71575707518866
인천,인천_강화군,2010-04,178.83573232055832
인천,인천_강화군,2010-05,173.36222703783963
인천,인천_강화군,2010-06,190.6074512851341
인천,인천_강화군,2010-07,147.5375636585161
인천,인천_강화군,2010-08,150.0102359925736
인천,인천_강화군,2010-09,157.37308391863303
인천,인천_강화군,2010-10,164.71712187419845
인천,인천_강화군,2010-11,162.3640201331385
인천,인천_강화군,2010-12,130.08661104525328
인천,인천_강화군,2011-01,202.56036298817048
인천,인천_강화군,2011-02,161.38532218164684
인천,인천_강화군,2011-03,161.1874692626085
인천,인천_강화군,2011-04,157.65781665101852
인천,인천_강화군,2011-05,175.46752084412833
인천,인천_강화군,2011-06,158.3597266211035
인천,인천_강화군,2011-07,170.5998762268484
인천,인천_강화군,2011-08,152.95161316889858
인천,인천_강화군,2011-09,141.27529591447117
인천,인천_강화군,2011-10,153.9887254042526
인천,인천_강화군,2011-11,179.12849774339807
인천,인천_강화군,2011-12,176.69925786311697
인천,인천_강화군,2012-01,152.95161316889858
인천,인천_강화군,2012-02,150.10338572452963
인천,인천_강화군,2012-03,135.30335011094874
인천,인천_강화군,2012-04,154.12816403942855
인천,인천_강화군,2012-05,148.2454096867786
인천,인천_강화군,2012-06,173.54125340317336
인천,인천_강화군,2012-07,178.81587664575184
인천,인천_강화군,2012-08,174.3432677582754
인천,인천_강화군,2012-09,157.65781665101852
인천,인천_강화군,2012-10,173.36222703783963
인천,인천_강화군,2012-11,159.87147975690254
인천,인천_강화군,2012-12,143.24506848702617
인천,인천_강화군,2013-01,165.89367274472846
인천,인천_강화군,2013-02,187.2332959304387
인천,인천_강화군,2013-03,120.19548276317528
인천,인천_강화군,2013-04,136.47990098147875
인천,인천_강화군,2013-05,189.6190682848125
인천,인천_강화군,2013-06,145.02417069511586
인천,인천_강화군,2013-07,161.28322801049808
인천,인천_강화군,2013-08,188.12679463060667
인천,인천_강화군,2013-09,162.56331723406763
인천,인천_강화군,2013-10,161.36007427789013
인천,인천_강화군,2013-11,150.58272923816483
인천,인천_강화군,2013-12,141.35940629049358
인천,인천_강화군,2014-01,165.81364790219214
인천,인천_강화군,2014-02,189.36712295787038
인천,인천_강화군,2014-03,164.08785915938023
인천,인천_강화군,2014-04,154.71643947469357
인천,인천_강화군,2014-05,147.65713425151364
인천,인천_강화군,2014-06,149.4219605573086
인천,인천_강화군,2014-07,149.65215984468531
인천,인천_강화군,2014-08,164.21565033796168
인천,인천_강화군,2014-09,158.3464627276935
인천,인천_강화군,2014-10,141.1861044635987
인천,인천_강화군,2014-11,147.06885881624862
인천,인천_강화군,2014-12,158.105531822744
인천,인천_강화군,2015-01,172.9529779679084
인천,인천_강화군,2015-02,152.95161316889858
인천,인천_강화군,2015-03,156.48126578048854
인천,인천_강화군,2015-04,176.66884562835838
인천,인천_강화군,2015-05,161.7757446978735
인천,인천_강화군,2015-06,158.83436752154853
인천,인천_강화군,2015-07,181.3556926845353
인천,인천_강화군,2015-08,161.7757446978735
인천,인천_강화군,2015-09,170.01160079158342
인천,인천_강화군,2015-10,144.12748163992364
인천,인천_강화군,2015-11,162.95229556840349
인천,인천_강화군,2015-12,175.30607970896835
인천,인천_강화군,2016-01,184.99334239832527
인천,인천_강화군,2016-02,172.36470253264338
인천,인천_강화군,2016-03,176.48263057949836
인천,인천_강화군,2016-04,227.84889166406492
인천,인천_강화군,2016-05,239.95718953078065
인천,인천_강화군,2016-06,212.60061874111108
인천,인천_강화군,2016-07,210.62008798830416
인천,인천_강화군,2016-08,214.70926508709522
인천,인천_강화군,2016-09,168.24677448578842
인천,인천_강화군,2016-10,161.58544584045984
인천,인천_강화군,2016-11,211.29740397149945
인천,인천_강화군,2016-12,187.301213334904
인천,인천_강화군,2017-01,188.24813928479824
인천,인천_강화군,2017-02,187.03200068411047
인천,인천_강화군,2017-03,174.12952883843838
인천,인천_강화군,2017-04,166.7687595712098
인천,인천_강화군,2017-05,198.36572742579693
인천,인천_강화군,2017-06,188.24813928479824
인천,인천_강화군,2017-07,176.48263057949836
인천,인천_강화군,2017-08,184.71848667320828
인천,인천_강화군,2017-09,209.99418920188782
인천,인천_강화군,2017-10,173.54125340317339
인천,인천_강화군,2017-11,188.24813928479824
인천,인천_강화군,2017-12,176.48263057949836
인천,인천_강화군,2018-01,181.48297177925082
인천,인천_강화군,2018-02,130.67964872088584
인천,인천_강화군,2018-03,187.07158841426826
인천,인천_강화군,2018-04,182.3653849321483
인천,인천_강화군,2018-05,213.06782344672135
인천,인천_강화군,2018-06,210.95306677815216
인천,인천_강화군,2018-07,208.24950408380806
인천,인천_강화군,2018-08,200.42437901295466
인천,인천_강화군,2018-09,217.17602613139115
인천,인천_강화군,2018-10,219.9316745597701
인천,인천_강화군,2018-11,234.5937861970881
인천,인천_강화군,2018-12,188.36472745457576
인천,인천_강화군,2019-01,184.83402122447154
인천,인천_강화군,2019-02,187.5214097593431
인천,인천_강화군,2019-03,182.4773090286846
인천,인천_강화군,2019-04,188.71875963301022
인천,인천_강화군,2019-05,185.89503754373825
인천,인천_강화군,2019-06,183.0847986444545
인천,인천_강화군,2019-07,194.0913059072904
인천,인천_강화군,2019-08,192.95434276691822
인천,인천_강화군,2019-09,173.54125340317339
인천,인천_강화군,2019-10,176.48263057949833
인천,인천_강화군,2019-11,190.60124102585823
인천,인천_강화군,2019-12,200.01364799009812
인천,인천_강화군,2020-01,187.65986384953325
인천,인천_강화군,2020-02,239.01406697373335
인천,인천_강화군,2020-03,203.34784649155688
인천,인천_강화군,2020-04,197.66054624903816
인천,인천_강화군,2020-05,209.7290955283151
인천,인천_강화군,2020-06,210.70174585082196
인천,인천_강화군,2020-07,210.69903710694345
인천,인천_강화군,2020-08,219.9316745597701
인천,인천_강화군,2020-09,216.5751939586969
인천,인천_강화군,2020-10,218.60526225729018
인천,인천_강화군,2020-11,222.78417488513222
인천,인천_강화군,2020-12,217.86235809505865
인천,인천_강화군,2021-01,208.96558961640804
인천,인천_강화군,2021-02,214.4542938410574
인천,인천_강화군,2021-03,202.3667497311581
인천,인천_강화군,2021-04,198.72136119402896
인천,인천_강화군,2021-05,223.5446654006979
인천,인천_강화군,2021-06,222.93903648145627
인천,인천_강화군,2021-07,210.01433038960303
인천,인천_강화군,2021-08,237.17976348698681
인천,인천_강화군,2021-09,229.42741975334786
인천,인천_강화군,2021-10,146.9441314805873
인천,인천_강화군,2021-11,163.9344262295082
인천,인천_강화군,2021-12,227.66259344755287
인천,인천_강화군,2022-01,235.31017410599782
인천,인천_강화군,2022-02,264.9677328183146
인천,인천_강화군,2022-03,239.42810215285277
인천,인천_강화군,2022-04,232.95707236493783
인천,인천_강화군,2022-05,252.95843716394765
인천,인천_강화군,2022-06,251.8441185582498
인천,인천_강화군,2022-07,231.78052149440785
인천,인천_강화군,2022-08,274.1814876178467
인천,인천_강화군,2022-09,226.36252829531603
인천,인천_강화군,2022-10,250.66756768771978
인천,인천_강화군,2022-11,202.30825447001004
인천,인천_강화군,2022-12,257.2616724473059
인천,인천_강화군,2023-01,247.37896100836377
인천,인천_강화군,2023-02,262.805817664909
인천,인천_강화군,2023-03,246.6455452930743
인천,인천_강화군,2023-04,231.78052149440785
인천,인천_강화군,2023-05,166.66666666666666
인천,인천_강화군,2023-06,151.85185185185185
인천,인천_강화군,2023-07,276.0282720570485
인천,인천_강화군,2023-08,264.72394586924753
인천,인천_강화군,2023-09,318.16782252980073
인천,인천_강화군,2023-10,242.36947932917775
인천,인천_강화군,2023-11,252.95843716394765
인천,인천_강화군,2023-12,223.5446654006979
인천,인천_강화군,2024-01,200.25915891153258
인천,인천_강화군,2024-02,252.95843716394765
인천,인천_강화군,2024-03,137.80028919780472
인천,인천_강화군,2024-04,192.50513347022587
인천,인천_강화군,2024-05,205.6188217633009
인천,인천_강화군,2024-06,250.58001084028857
인천,인천_강화군,2024-07,232.95707236493783
인천,인천_강화군,2024-08,246.43153709993229
인천,인천_강화군,2024-09,263.6913334726902
인천,인천_강화군,2024-10,348.09841961557095
인천,인천_강화군,2024-11,391.1705239461672
인천,인천_강화군,2024-12,258.93190588821113
인천,인천_강화군,2025-01,380.6570063033482
인천,인천_강화군,2025-02,311.05292807064586
인천,인천_강화군,2025-03,315.35769645477905
인천,인천_강화군,2025-04,298.804780876494
인천,인천_강화군,2025-05,383.6082525810164
인천,인천_강화군,2025-06,418.49840986637685
인천,인천_강화군,2025-07,275.6160830090791
인천,인천_강화군,2025-08,405.9894451083003
인천,인천_강화군,2025-09,406.75817669329683
인천,인천_강화군,2025-10,394.3764804673327
인천,인천_강화군,2025-11,298.7675837171667
인천,인천_강화군,2025-12,302.6385013529016
인천,인천_검단구,2006-01,158.10943655737623
인천,인천_검단구,2006-02,155.59645307010206
인천,인천_검단구,2006-03,161.57124328330553
인천,인천_검단구,2006-04,162.36249191128888
인천,인천_검단구,2006-05,166.75004168751042
인천,인천_검단구,2006-06,161.35640449417048
인천,인천_검단구,2006-07,175.18654784759605
인천,인천_검단구,2006-08,177.05382436260624
인천,인천_검단구,2006-09,188.93087352745056
인천,인천_검단구,2006-10,213.35111259271608
인천,인천_검단구,2006-11,269.52242744373865
인천,인천_검단구,2006-12,269.52242744373865
인천,인천_검단구,2007-01,269.52242744373865
인천,인천_검단구,2007-02,248.0249536724819
인천,인천_검단구,2007-03,207.63563295378432
인천,인천_검단구,2007-04,247.07364794828865
인천,인천_검단구,2007-05,211.82183523107835
인천,인천_검단구,2007-06,233.4111370456819
인천,인천_검단구,2007-07,232.5193766147179
인천,인천_검단구,2007-08,225.01875156263023
인천,인천_검단구,2007-09,229.43875750088247
인천,인천_검단구,2007-10,227.0855394752324
인천,인천_검단구,2007-11,233.4500583625146
인천,인천_검단구,2007-12,225.7382558311076
인천,인천_검단구,2008-01,262.44556902436153
인천,인천_검단구,2008-02,243.35411731491826
인천,인천_검단구,2008-03,247.11639067148508
인천,인천_검단구,2008-04,251.75058352784262
인천,인천_검단구,2008-05,247.07335725630918
인천,인천_검단구,2008-06,259.45330677424215
인천,인천_검단구,2008-07,276.0028213312082
인천,인천_검단구,2008-08,276.05822318889074
인천,인천_검단구,2008-09,283.1407839918574
인천,인천_검단구,2008-10,276.05822318889074
인천,인천_검단구,2008-11,273.02943969610635
인천,인천_검단구,2008-12,283.29906328535526
인천,인천_검단구,2009-01,258.6576645815833
인천,인천_검단구,2009-02,269.39044800034776
인천,인천_검단구,2009-03,248.4161387129043
인천,인천_검단구,2009-04,251.75058352784262
인천,인천_검단구,2009-05,239.7574552167325
인천,인천_검단구,2009-06,257.1651056099023
인천,인천_검단구,2009-07,254.8519898059204
인천,인천_검단구,2009-08,263.01156861833863
인천,인천_검단구,2009-09,257.73802518535956
인천,인천_검단구,2009-10,253.82803297997643
인천,인천_검단구,2009-11,247.36754136720708
인천,인천_검단구,2009-12,280.92697565855286
인천,인천_검단구,2010-01,262.8937252702773
인천,인천_검단구,2010-02,258.66719215141467
인천,인천_검단구,2010-03,264.3559805147707
인천,인천_검단구,2010-04,240.79425057420167
인천,인천_검단구,2010-05,248.7374429264102
인천,인천_검단구,2010-06,244.49877750611248
인천,인천_검단구,2010-07,234.8527029088833
인천,인천_검단구,2010-08,233.49206832298418
인천,인천_검단구,2010-09,235.38428053823787
인천,인천_검단구,2010-10,256.44763339326107
인천,인천_검단구,2010-11,249.664711450009
인천,인천_검단구,2010-12,249.73108190875342
인천,인천_검단구,2011-01,247.07364794828865
인천,인천_검단구,2011-02,244.0784407097941
인천,인천_검단구,2011-03,230.29922904811764
인천,인천_검단구,2011-04,233.3537026795516
인천,인천_검단구,2011-05,230.70911036067628
인천,인천_검단구,2011-06,243.43476617713105
인천,인천_검단구,2011-07,243.5596156020323
인천,인천_검단구,2011-08,237.65690376569037
인천,인천_검단구,2011-09,247.19101123595507
인천,인천_검단구,2011-10,247.23334118201083
인천,인천_검단구,2011-11,242.4600827912478
인천,인천_검단구,2011-12,243.6656695432236
인천,인천_검단구,2012-01,247.59187144669588
인천,인천_검단구,2012-02,225.97513567335292
인천,인천_검단구,2012-03,226.6303096878383
인천,인천_검단구,2012-04,224.216373828017
인천,인천_검단구,2012-05,231.85990483151315
인천,인천_검단구,2012-06,222.4234845512073
인천,인천_검단구,2012-07,228.04478922276132
인천,인천_검단구,2012-08,229.41986187747804
인천,인천_검단구,2012-09,227.12829960897272
인천,인천_검단구,2012-10,223.8108394143031
인천,인천_검단구,2012-11,223.7241829476456
인천,인천_검단구,2012-12,223.54282433416594
인천,인천_검단구,2013-01,223.54282433416594
인천,인천_검단구,2013-02,226.6855571297608
인천,인천_검단구,2013-03,220.03667277879646
인천,인천_검단구,2013-04,221.74058019339782
인천,인천_검단구,2013-05,223.68730868848598
인천,인천_검단구,2013-06,218.43176451316313
인천,인천_검단구,2013-07,222.36846640367185
인천,인천_검단구,2013-08,224.72425698399962
인천,인천_검단구,2013-09,230.60207141840274
인천,인천_검단구,2013-10,236.60923196643304
인천,인천_검단구,2013-11,223.55281905987803
인천,인천_검단구,2013-12,242.95038953045787
인천,인천_검단구,2014-01,235.37748361485944
인천,인천_검단구,2014-02,247.7097742378321
인천,인천_검단구,2014-03,242.47966510368826
인천,인천_검단구,2014-04,235.3636901241869
인천,인천_검단구,2014-05,254.73090212209593
인천,인천_검단구,2014-06,253.13475010301994
인천,인천_검단구,2014-07,259.22333344482723
인천,인천_검단구,2014-08,253.09392609892794
인천,인천_검단구,2014-09,245.6691545391344
인천,인천_검단구,2014-10,248.45756211439053
인천,인천_검단구,2014-11,251.17213663764232
인천,인천_검단구,2014-12,255.99126216491808
인천,인천_검단구,2015-01,255.39327032848047
인천,인천_검단구,2015-02,251.7798126711132
인천,인천_검단구,2015-03,258.8660148069026
인천,인천_검단구,2015-04,260.90394991569804
인천,인천_검단구,2015-05,258.753418201851
인천,인천_검단구,2015-06,264.3466622051196
인천,인천_검단구,2015-07,281.3458884649728
인천,인천_검단구,2015-08,272.59776106717607
인천,인천_검단구,2015-09,282.8417582857904
인천,인천_검단구,2015-10,282.42471719745066
인천,인천_검단구,2015-11,290.67339336128697
인천,인천_검단구,2015-12,291.3596784996651
인천,인천_검단구,2016-01,288.91924405066254
인천,인천_검단구,2016-02,289.74889657563256
인천,인천_검단구,2016-03,274.8028716017418
인천,인천_검단구,2016-04,278.49696904083504
인천,인천_검단구,2016-05,290.0714164921608
인천,인천_검단구,2016-06,293.04460397787454
인천,인천_검단구,2016-07,291.7952585623671
인천,인천_검단구,2016-08,298.8509533816044
인천,인천_검단구,2016-09,308.2893354246803
인천,인천_검단구,2016-10,300.07060484819954
인천,인천_검단구,2016-11,302.70459543613543
인천,인천_검단구,2016-12,292.4593722676154
인천,인천_검단구,2017-01,289.8853543905768
인천,인천_검단구,2017-02,284.5188284518828
인천,인천_검단구,2017-03,288.7995981918634
인천,인천_검단구,2017-04,300.18116816384475
인천,인천_검단구,2017-05,283.4942728345232
인천,인천_검단구,2017-06,289.83334582615
인천,인천_검단구,2017-07,294.2393343040907
인천,인천_검단구,2017-08,290.69083205837353
인천,인천_검단구,2017-09,289.61003334128355
인천,인천_검단구,2017-10,300.9877693080713
인천,인천_검단구,2017-11,300.10857442700944
인천,인천_검단구,2017-12,286.3376056722116
인천,인천_검단구,2018-01,294.1834057024512
인천,인천_검단구,2018-02,286.0953864486311
인천,인천_검단구,2018-03,292.359980041965
인천,인천_검단구,2018-04,284.89424772614365
인천,인천_검단구,2018-05,285.8995069115912
인천,인천_검단구,2018-06,283.61058085628576
인천,인천_검단구,2018-07,276.3819095477387
인천,인천_검단구,2018-08,284.10629197461867
인천,인천_검단구,2018-09,288.29973758840214
인천,인천_검단구,2018-10,286.0549955443697
인천,인천_검단구,2018-11,289.46250578042503
인천,인천_검단구,2018-12,270.7863872151151
인천,인천_검단구,2019-01,272.71269680677403
인천,인천_검단구,2019-02,278.7297235549463
인천,인천_검단구,2019-03,288.5866351271437
인천,인천_검단구,2019-04,272.95755392382364
인천,인천_검단구,2019-05,277.4110756786158
인천,인천_검단구,2019-06,269.5068847828645
인천,인천_검단구,2019-07,268.09016430933605
인천,인천_검단구,2019-08,284.46174357384956
인천,인천_검단구,2019-09,270.6130680227127
인천,인천_검단구,2019-10,288.5866351271437
인천,인천_검단구,2019-11,284.91043128316534
인천,인천_검단구,2019-12,282.38250828616174
인천,인천_검단구,2020-01,293.5914893968162
인천,인천_검단구,2020-02,303.68798691307234
인천,인천_검단구,2020-03,298.6649637471877
인천,인천_검단구,2020-04,296.94147180117966
인천,인천_검단구,2020-05,301.94693974127915
인천,인천_검단구,2020-06,300.4139562389119
인천,인천_검단구,2020-07,299.23122412773506
인천,인천_검단구,2020-08,296.82774216744815
인천,인천_검단구,2020-09,294.6580846517318
인천,인천_검단구,2020-10,309.4303305257139
인천,인천_검단구,2020-11,315.5250077115254
